outcome,var_a,var_b,var_c,var_d,var_e,var_f,var_g,var_h
0,751,11260,30,39,1,288234.09,14,4.125
0,760,45300,0,18,2,124000,4,4.125
0,694,12580,0,27,1,264526.16,16,3.25
0,740,-1,25,49,2,266706.08,16,3.625
0,816,36084,0,28,2,470474.66,15,3.5
0,778,19124,0,34,2,391039.64,13,3.25
0,688,31084,0,42,1,597109.01,17,4.125
0,725,38060,0,41,1,50210.32,13,4.75
0,699,17460,0,41,2,52407.42,13,3.75
0,785,41180,12,44,2,328524.71,15,3.75
0,794,33460,25,37,2,195595.31,10,4
0,719,36084,0,44,2,578893.86,9,4.625
0,730,47894,0,44,1,409031.2,14,4
0,757,-1,0,41,1,152983.35,12,3.125
0,740,48864,0,27,1,282608.87,10,3
0,805,15764,0,37,1,384009.02,12,3
0,804,33460,0,30,1,146195.57,17,3
0,725,36740,25,35,2,374615.02,15,4
0,775,26420,0,17,1,144809.75,9,4.875
0,797,38060,0,39,1,122240.07,18,4.75
0,756,45300,0,38,2,351881.67,19,4
0,805,16974,0,46,2,396796.62,8,4.5
0,693,35840,30,40,2,183642.68,15,4.75
0,797,17140,0,17,2,122843.69,13,2.875
0,756,47664,0,36,1,346955.71,15,3.363
0,731,17860,0,35,1,144727.31,9,2.875
0,808,10900,0,13,2,221373.88,12,4
0,756,29620,0,42,2,184599.45,15,4.125
0,709,38900,0,32,2,222212.97,9,4
0,678,27620,6,33,2,69259.33,16,4.125
0,750,20994,25,44,2,173004.95,12,4.375
0,726,-1,30,17,2,92861.77,12,4.25
0,805,-1,0,28,1,55522.49,19,4.25
0,758,48620,0,22,1,155000,4,3.25
0,813,-1,0,26,1,116521.74,14,4.125
0,797,47664,0,40,1,117511.6,14,4.125
0,792,45780,0,27,2,248000,7,3.25
0,764,41180,0,16,1,123000,7,3.875
0,730,47664,0,36,1,134000,4,4.25
0,763,34740,0,23,2,266631.04,15,4.25
0,718,21780,25,27,2,334434.89,16,4.125
0,692,17020,0,45,2,333000,6,4.5
0,675,16974,0,38,2,399717.82,9,3.75
0,784,18140,30,38,2,201345.47,15,4
0,753,-1,0,21,1,65000,7,4
0,771,39300,0,24,1,357000,7,4.25
0,774,19780,0,31,2,235590.58,12,3.125
0,765,19740,25,48,1,244132.47,11,4.375
0,726,12420,0,36,2,164000,7,4.625
0,677,42340,0,26,2,5616,14,4.625
0,799,20740,0,46,2,211518.23,16,4.375
0,774,39340,25,38,1,171267.9,14,4.25
0,781,36260,0,35,1,88435.92,15,3.875
0,760,11244,0,43,1,254610.45,16,4.375
0,691,-1,0,17,1,53781.58,17,4.375
0,723,36260,30,36,2,228692.69,15,5
0,712,38900,0,44,2,149109.58,13,4.625
0,752,38060,30,38,1,274571.91,14,4.1
0,730,17820,25,37,2,292553.18,11,4.125
0,790,33340,0,23,2,95429.22,11,4.125
0,665,37100,0,43,1,205109.49,17,4.125
0,740,31084,0,47,2,368292.91,8,4.125
0,662,31084,0,40,1,314148.66,12,4.625
0,748,38300,30,49,1,181131.28,18,4.75
0,684,19740,30,16,2,364981.36,15,4.375
0,700,35614,0,42,2,128095.18,11,3.99
0,728,40140,0,31,2,195180.62,18,4.25
0,748,36740,0,34,1,146604.12,17,4.25
0,775,36740,0,41,1,189890,10,4.75
0,761,35614,0,45,1,380797.46,9,4.5
0,771,41180,0,26,1,311199.6,19,3.875
0,737,29820,0,44,2,104000,1,4.75
0,729,39580,0,24,2,240835.14,12,4
0,798,38900,0,31,2,291715.33,0,4.125
0,805,45780,0,10,2,40000,6,3.5
0,754,37964,0,32,1,170036.58,9,4.125
0,751,12060,25,29,1,208087.37,12,4.25
0,755,28140,0,31,2,366134.24,12,4.125
0,798,31084,0,26,2,322000,3,3.625
0,777,44700,25,27,1,410845.04,11,4.5
0,707,16974,0,32,2,187000,7,4.125
0,756,19380,0,28,2,37665.42,13,3.25
0,734,15764,25,31,2,337627.55,16,4.125
0,767,41740,0,41,1,548197.3,9,4.125
0,736,11244,0,18,2,623000,3,4.25
0,703,40140,0,42,2,198224.42,13,4.125
0,767,38900,0,11,2,123496.09,10,4.5
0,716,47894,0,35,2,367860.21,15,4.375
0,798,44140,30,42,2,189000,4,4
0,781,19740,0,31,1,127872.41,19,4.625
0,785,14454,0,33,1,135039.53,10,4.125
0,744,31084,0,42,1,148167.93,17,4.25
0,769,39340,0,45,2,279767.65,13,4.125
0,643,28420,0,34,1,160073.11,14,4.75
0,774,41620,0,34,2,352000,7,3.875
0,808,41740,0,44,1,250269.27,11,3.75
0,781,12540,0,32,1,245582.7,8,4.25
0,687,47894,0,43,2,408010.16,17,5
0,709,48424,0,44,2,404896.04,17,4.125
0,756,20260,0,25,1,217171.51,10,4.125
0,665,15764,0,42,1,321348.16,16,4.5
0,725,-1,0,47,2,10000,7,4.25
0,714,19804,0,30,1,268841.57,9,4.75
0,639,15764,0,41,2,180435.79,16,3.75
0,780,15980,0,24,2,149313.15,18,4.25
0,786,37900,0,25,2,243233.43,12,4.025
0,691,11244,0,39,2,363585.87,11,4.25
0,783,47894,0,9,2,5832.83,8,3.5
0,679,41940,0,33,2,324436.53,13,4.25
0,791,16740,0,36,2,308412.22,9,4.08
0,790,42644,0,19,2,384492.31,10,4.125
0,752,12420,25,39,1,202179.12,12,4.125
0,813,16580,30,18,2,201003.03,12,4.125
0,722,31140,0,23,1,149060.68,16,4.25
0,786,39340,12,24,2,301262.83,11,4
0,782,-1,0,35,1,83492.55,13,4.625
0,695,12420,25,34,1,193568.63,14,4.375
0,727,31084,0,41,2,325919.57,15,3.375
0,765,22420,0,43,1,117404.97,15,3.75
0,665,16974,25,23,2,237664.67,13,4.375
0,733,29620,25,44,1,335000,7,4.5
0,724,36540,12,32,2,222000,7,4.5
0,789,39300,25,36,1,391258.16,14,3.5
0,756,19740,0,24,1,354697.47,15,4.125
0,712,39340,0,30,2,158944.66,13,4.375
0,772,40140,12,44,1,409202.28,14,4.125
0,748,12540,30,45,1,209158.47,15,4.75
0,740,26420,12,41,1,296000,7,4.125
0,739,42644,0,39,2,238000,6,4
0,793,47894,25,14,1,212000,6,4.25
0,703,15764,0,28,1,157470.94,14,3.25
0,809,31084,0,44,2,214582.42,16,4.5
0,771,41620,6,18,2,233397.4,9,3.25
0,803,15804,0,50,2,98859.14,9,4.125
0,774,48620,30,40,1,349976.32,13,4
0,746,11244,0,27,2,376039.91,16,4.375
0,820,16974,0,26,1,300419.76,15,3.375
0,768,38060,0,46,1,239000,5,4.375
0,749,41620,30,44,2,382238.98,12,4
0,755,47894,30,25,2,372894.15,14,4.125
0,762,41180,30,42,1,285859.9,8,4.25
0,704,16580,0,13,2,272220.76,14,4.25
0,735,19380,30,33,1,240270.36,13,4
0,812,36084,12,40,1,360000,7,4.5
0,735,41740,25,40,2,506007.52,14,4.125
0,796,37100,0,39,2,291824.7,12,4.125
0,812,10740,0,16,1,170036.3,9,4.875
0,706,44700,30,41,1,337396.16,16,4.625
0,795,46060,0,20,2,123595.99,16,3.875
0,752,12420,0,43,2,105607.6,17,4.375
0,798,19660,0,48,1,1.00E+05,3,4.375
0,775,22420,0,46,1,87000,4,4.75
0,811,-1,0,27,2,114149.05,19,4.625
0,697,16740,0,45,2,125025.81,16,4.75
0,705,16974,0,28,1,408587.92,15,4.125
0,698,31084,0,45,2,175120.53,17,4.5
0,788,46700,30,33,2,389707.17,16,4.25
0,697,22660,0,22,2,262889.5,13,4.5
0,787,41740,12,34,2,558000,6,4.75
0,750,40484,30,30,2,271248.82,13,4.75
0,765,28140,0,42,2,157040.92,17,4.125
0,759,29540,0,27,2,86000,3,3.875
0,691,40900,0,43,2,289338.27,8,4.625
0,737,40140,0,39,1,325302.57,15,4.125
0,780,31084,0,28,1,447000,7,4
0,768,-1,0,47,2,129879,18,3.75
0,695,19740,0,23,1,275987.48,12,3.5
0,763,31140,0,43,1,184442.13,13,3.625
0,746,12060,0,44,1,134032.72,17,3.5
0,787,-1,25,40,2,180231.65,16,4.125
0,772,47664,0,19,2,189730.49,9,4.125
0,730,46520,0,43,2,276239.24,11,3.875
0,763,42220,0,45,1,298000,7,4.125
0,683,40140,25,39,2,411656.75,11,4.75
0,777,40484,0,39,2,171471.89,13,4.25
0,797,42644,0,37,2,281181.98,16,3.625
0,693,17460,0,49,1,402254.34,14,4.125
0,765,19124,0,43,1,218666.01,14,4.625
0,731,31084,25,48,2,459921.44,9,4.375
0,736,40340,0,20,1,102186.83,15,4
0,790,40140,0,42,1,338511.13,10,4
0,715,31084,25,39,1,386064.11,12,4.875
0,783,41940,0,16,2,615000,4,5.25
0,676,33460,0,32,2,363000,7,4.625
0,789,40140,0,47,1,272870.11,14,3.75
0,806,29460,0,34,2,321625.01,13,4.125
0,739,-1,0,35,2,411000,4,4.5
0,796,47894,25,36,1,363866.22,14,4.125
0,714,36084,0,43,1,403949.24,16,4.375
0,699,-1,25,31,2,345000,7,3.375
0,807,19124,0,16,1,189000,6,3.25
0,770,-1,0,41,1,117579.26,15,4.125
0,738,22660,12,35,2,232000,5,4.375
0,706,16974,0,29,2,312000,7,3.375
0,687,16974,0,43,1,21000,7,5
0,778,16974,0,25,2,146835.42,15,4
0,742,13380,30,39,2,407167.31,18,4.375
0,740,31084,0,45,1,311000,7,4.25
0,716,39300,0,31,2,284909.58,9,3.5
0,816,47664,0,34,2,414000,6,4.375
0,810,-1,0,13,2,242000,1,4.125
0,810,31084,0,20,2,268000,7,4.375
0,723,35614,0,45,1,78227.84,18,4.375
0,780,42644,0,29,2,399067.43,12,4.25
0,785,16974,30,34,1,209644.27,12,4.125
0,754,11244,0,48,2,590000,6,4.75
0,720,41740,0,42,1,306564.38,16,4.25
0,705,11244,0,37,1,476300.72,10,3.625
0,802,29404,0,46,2,272000,7,4.125
0,745,16974,0,24,1,382000,7,4.625
0,767,23060,0,23,1,145718.42,9,4.125
0,728,11244,0,35,2,580053.34,13,4.25
0,685,36084,0,35,1,623000,4,4.375
0,781,19340,0,23,2,163000,1,4.625
0,802,-1,0,14,2,89629.74,15,4.125
0,736,45104,0,34,2,380059.35,15,3.125
0,780,41180,25,29,2,355164.74,10,3.875
0,693,23104,0,39,1,255989.18,12,4.25
0,788,31084,0,46,1,364000,7,3.75
0,746,38900,0,41,1,236000,7,4.25
0,727,36084,0,31,2,610750.99,18,4.375
0,758,-1,0,37,1,85322.94,10,5.125
0,735,15764,0,32,2,487898.37,14,4.125
0,779,19740,25,39,1,305063.25,14,4.5
0,755,26420,0,24,1,188529.17,17,4.375
0,791,31084,0,28,2,262606.81,18,4.125
0,752,19740,0,22,2,317463.93,15,4.125
0,742,41180,30,28,2,242529.06,11,4.125
0,809,-1,0,26,2,124075.78,13,3.75
0,800,25940,0,19,2,161000,6,3.375
0,754,20994,0,37,2,229662.18,13,3.875
0,737,41620,30,30,1,295000,7,4.25
0,717,19660,0,46,2,55037.73,12,4.25
0,664,41884,12,32,2,616099.86,12,4.75
0,721,40140,25,44,2,188234.38,12,4.125
0,731,12100,0,45,2,66194.92,15,3.125
0,770,24340,0,28,2,201000,4,4.125
0,776,13820,25,24,2,272223.81,16,4
0,809,16974,0,25,2,66146.91,18,3.875
0,723,33460,30,42,1,186338.1,10,4.125
0,780,11244,0,36,2,267000,7,4.25
0,768,11244,0,33,2,521000,7,4.5
0,797,19740,0,41,1,414000,6,4.125
0,792,-1,0,17,2,162156.86,13,4.125
0,749,19740,0,26,1,115724.81,11,3.375
0,765,27260,0,43,1,112628.47,10,4.5
0,689,47894,0,42,2,514511.42,16,4.625
0,701,36084,0,44,2,605508.84,15,4.5
0,687,19740,0,28,1,410262.51,13,4.5
0,720,27260,30,26,1,212000,7,4.375
0,732,45300,30,44,1,170070.49,17,4.375
0,690,31084,0,40,1,618868.94,9,4.75
0,816,39580,0,33,2,149000,7,4
0,703,19740,0,44,1,177605.59,13,4.625
0,797,31084,0,20,2,310063.51,13,4.125
0,727,40140,0,39,1,243436.79,14,4.25
0,761,19740,0,49,1,285101.26,13,4.49
0,811,42100,0,12,1,150832.33,16,3.5
0,789,12060,0,30,1,102209.4,16,4
0,744,13460,0,42,1,268564.7,17,4
0,696,37100,30,35,2,380006.99,12,4.5
0,659,24860,30,34,2,144647.16,16,4.875
0,806,11244,0,44,1,464480.56,12,4.375
0,788,-1,0,42,2,275711.34,14,3.75
0,795,31084,0,49,2,370000,6,4.125
0,741,19124,0,31,1,263538.46,17,4.375
0,793,36740,0,27,1,83413.48,12,4.125
0,783,42200,0,41,2,404935.28,14,3.875
0,730,35084,0,23,2,414082.69,13,3.875
0,701,-1,0,45,2,40000,4,3.75
0,644,19740,0,48,2,357000,3,4.375
0,664,29820,0,34,1,288175.41,11,4.625
0,813,41740,0,37,2,341768.83,8,4.625
0,697,47894,0,38,2,243819.06,13,4.25
0,807,28140,0,18,1,276374.54,15,4
0,801,40140,0,37,1,166170.65,15,4.25
0,677,36084,0,40,2,395917.71,9,4.75
0,790,36084,0,32,2,436000,7,4.125
0,753,14454,0,45,2,416000,1,4
0,823,41940,0,46,1,508000,7,4.5
0,742,45820,25,41,2,138749.54,12,3.875
0,692,38900,0,42,1,270669.28,13,4
0,769,11244,0,42,2,412448.58,9,4.375
0,748,20994,30,15,2,120254.49,19,4.25
0,670,41940,0,32,2,483285.66,10,4.5
0,793,19740,0,27,2,173000,1,4.75
0,802,-1,0,18,2,247835.81,19,4
0,723,12060,0,28,1,176349.69,16,4.5
0,794,15764,0,41,1,280407.04,12,4
0,811,17140,0,21,2,138965.63,14,3.25
0,737,31084,25,37,1,273447.74,14,4.5
0,722,40900,0,45,1,412448.58,10,4.375
0,714,16940,30,40,2,405051.9,15,4.625
0,715,38060,30,22,2,245361.94,9,4.625
0,696,12220,0,45,1,264544.14,8,4.25
0,769,12420,0,26,1,156822.41,19,4.25
0,778,11244,0,44,2,448857.24,15,4.625
0,790,31140,25,29,1,120899.1,9,4.625
0,804,-1,25,17,2,118229.25,12,4.75
0,714,26420,0,45,2,240248.72,14,4.375
0,688,29820,30,43,1,246581.34,17,4.375
0,768,47894,0,43,2,340096.95,13,4.375
0,773,36084,0,39,2,253026.15,12,4.25
0,794,31084,25,31,1,394297.1,12,4.25
0,744,41700,30,24,2,195730.99,14,4.5
0,745,19124,0,45,2,184941.22,11,4.18
0,698,49700,0,27,2,275751.53,12,4.75
0,785,11244,25,35,1,613867.38,12,4.5
0,730,41500,0,43,2,493000,3,4.875
0,710,-1,0,43,1,87354.27,9,3.75
0,817,40900,0,36,2,296725.56,9,4.375
0,731,16580,0,36,2,189000,7,4.375
0,780,42644,25,35,1,495655.18,12,3.875
0,801,31084,25,34,2,442293.07,14,4.625
0,773,40900,0,26,2,473000,4,4.375
0,735,42200,0,31,2,349000,4,4.125
0,768,31084,0,49,1,317000,7,4.125
0,769,-1,0,37,2,274029.31,8,3.125
0,796,25180,0,49,1,111865.65,19,4.25
0,695,40900,0,44,1,217342.06,12,4.625
0,789,15764,0,46,1,303693.17,8,4.125
0,782,40900,0,17,2,258537.95,14,4.375
0,741,31084,0,28,2,413519.07,13,4.75
0,793,41420,12,41,1,253000,7,4.625
0,743,31084,25,37,2,464000,6,4.75
0,758,28140,0,39,1,109001,8,4.375
0,820,14500,0,37,1,196553.73,13,4.125
0,797,42644,0,14,2,173048.08,9,4.25
0,785,19740,0,31,1,176000,6,4.25
0,785,33460,0,16,2,189000,3,4.125
0,709,39900,0,17,1,49187.28,12,3.95
0,799,31084,0,38,1,166000,7,4.625
0,763,-1,0,43,1,113833.01,14,4.25
0,622,-1,30,33,2,241529.36,17,4.375
0,669,29820,0,43,2,103831.06,16,5.125
0,783,-1,0,45,2,410109.8,15,5.25
0,787,35084,0,50,2,229935.49,11,4.25
0,746,14260,30,18,2,255527.51,13,4.75
0,737,35614,30,35,1,349551.46,15,4.25
0,813,40900,0,23,1,309266.68,13,4.125
0,729,36740,0,40,2,154653.36,19,4.375
0,801,45300,0,46,1,239641.91,17,4.25
0,767,26420,0,27,2,290207.79,13,3.5
0,708,17900,0,27,1,82946.49,12,4.125
0,758,31084,0,37,1,360000,1,4.5
0,779,31084,0,40,1,400676.93,9,4.5
0,774,11244,0,49,2,347000,7,4.25
0,785,41884,0,30,2,344349.59,12,3.99
0,791,39900,0,20,2,319563.41,11,4.375
0,716,11244,25,40,2,540286.56,12,4.5
0,787,39380,0,31,2,51275.32,19,5.125
0,799,47894,0,28,2,613546.79,14,4
0,773,41620,0,26,2,168256.1,10,3.5
0,748,40900,0,40,2,327756.57,13,4.125
0,727,14454,0,44,1,353778.77,13,4.25
0,811,32820,25,38,1,152190.32,13,4.25
0,721,24540,25,30,2,291156.68,14,4.25
0,769,12060,0,31,1,334511,12,3.99
0,711,23104,12,40,1,126013.88,15,3.25
0,788,16974,30,28,1,304000,7,4.375
0,723,19740,0,32,1,286458.11,18,3.375
0,691,33124,0,38,1,283539.98,12,3.25
0,800,47664,0,16,2,134643.28,13,3.625
0,818,41884,0,37,1,539479.11,18,3.375
0,741,15804,0,28,1,266312.3,11,3.25
0,776,11460,0,39,2,258000,7,3.75
0,759,41500,0,36,2,97489.04,16,4.875
0,759,48300,30,39,2,292791.85,12,4.125
0,790,10900,0,38,2,207598.27,10,3.5
0,774,45300,0,28,1,207000,4,4.2
0,772,34980,0,35,1,378916.95,12,4.125
0,782,38900,12,41,2,266432.02,11,4.125
0,706,12060,0,37,1,215014.77,11,4.375
0,699,41180,25,40,1,36088.24,15,3.625
0,781,11244,0,45,2,605301.38,9,4.875
0,699,41700,0,49,2,115552.36,10,4
0,690,31084,12,38,2,368247.72,10,4.625
0,804,41740,0,37,1,286845.6,13,4.5
0,761,11244,0,31,2,567750.28,14,3.5
0,731,36980,0,8,2,41902.64,12,3
0,793,31084,0,41,2,488967.55,8,4
0,758,15764,12,46,2,313000,6,4.5
0,718,46520,0,37,1,419957.75,13,4.375
0,705,30700,0,34,2,118623.82,8,4.125
0,707,31084,0,49,2,313104.9,15,4.625
0,748,40140,30,42,1,411812.94,8,4.5
0,756,26620,0,47,1,333105.74,15,4.125
0,693,12220,0,34,1,247000,4,4
0,795,46700,0,24,2,372000,7,4.125
0,767,41620,0,26,2,100140.9,13,4.25
0,764,38900,0,37,2,135936.1,16,4.5
0,697,24540,30,37,2,164906.35,8,4.625
0,801,15764,25,27,2,470868.35,8,4.625
0,757,12060,0,31,1,94260.11,9,3.125
0,798,19660,0,41,1,49000,4,4
0,728,40140,0,31,2,258798.94,18,3.125
0,757,16974,0,21,2,179193.04,17,3.375
0,806,33460,0,19,1,43560.57,15,3.375
0,791,48424,0,28,1,146985.31,8,4.375
0,766,25620,0,37,2,93233.76,11,3.5
0,767,37100,0,47,1,307291.83,12,4.375
0,706,19740,0,38,2,364656.15,15,4.25
0,764,14454,30,32,2,179380.83,14,4.875
0,794,-1,0,47,2,393205.79,13,4.125
0,739,14260,0,45,2,213000,7,4.125
0,752,35614,12,38,1,342055.24,13,4.125
0,771,42644,0,35,1,236535.52,12,4.625
0,760,42644,25,26,2,436507.4,13,4.2
0,677,41540,0,42,2,140396.65,12,4.5
0,800,49340,30,22,2,354180,15,4.5
0,704,-1,25,41,1,157000,6,4.125
0,727,44700,0,50,1,313000,7,3.25
0,665,31140,0,47,2,186570.06,10,4.125
0,801,31540,0,18,2,230000,2,3.2
0,812,-1,0,43,1,149000,4,4.25
0,733,33124,0,12,2,189207.15,13,4.375
0,774,-1,0,36,2,289602.68,14,4.25
0,777,19740,0,36,2,379187.25,14,4.125
0,784,38900,0,34,2,363230.41,14,4.25
0,758,37964,0,20,1,326000,6,4.5
0,702,47894,0,34,2,477716.47,9,4.125
0,793,12540,25,42,2,219068.04,12,4.5
0,673,41940,0,43,1,421747.25,10,4.375
0,753,35004,0,39,1,327082.29,9,4.18
0,769,34980,0,31,2,162914.86,11,4.125
0,754,-1,0,22,2,151248.06,13,4.125
0,763,31084,0,37,1,464042.66,13,4.25
0,808,41940,0,13,1,466000,6,4.75
0,755,29620,35,41,1,110936.36,9,5
0,785,22744,0,27,2,214333.55,12,4.08
0,772,-1,0,20,2,161834.2,13,4
0,790,19740,30,38,1,286596.25,12,4.75
0,802,19740,0,24,1,271996.51,11,4.125
0,717,36084,0,44,2,259536.03,9,4.375
0,699,31084,30,31,2,347564.55,9,4.5
0,813,29404,0,46,1,247000,6,3.99
0,799,22140,0,34,2,98915.06,14,4.125
0,794,28100,0,34,1,126157.24,8,3.875
0,759,36084,0,46,2,268241.02,13,4.625
0,787,26980,0,33,2,244000.93,9,4
0,806,31180,30,45,2,371000.19,14,4.125
0,741,38060,0,39,2,395939.42,8,4.125
0,667,13820,0,29,2,95338.95,17,3.375
0,806,35084,0,19,2,115000,1,3.999
0,760,11244,0,49,2,545000,3,4
0,791,16974,0,32,1,178520.5,11,4.5
0,805,-1,0,46,2,124000,7,4.25
0,716,48260,0,43,2,160594.16,16,4.5
0,796,23844,30,29,2,150000,2,4.125
0,749,15980,0,26,1,199000,4,4.125
0,736,-1,0,25,1,266421.15,16,4.25
0,804,14454,12,33,2,376293.87,14,4.5
0,796,44700,30,23,2,328130.37,9,4
0,750,15804,12,41,2,317906.88,12,4.125
0,711,14500,0,32,2,355749.15,11,4.25
0,775,47664,0,35,2,241203.82,11,3.975
0,689,47664,25,39,2,154497.67,19,4.125
0,720,24540,0,23,1,97887.67,19,5
0,663,-1,25,23,1,84000,7,3.125
0,796,19780,0,18,2,321000,5,3.75
0,716,38900,0,37,1,293521.19,16,4.5
0,779,30700,0,22,2,164180.74,13,3.75
0,804,41940,0,23,2,583694.82,10,3.125
0,785,13380,30,43,2,351332.57,12,4.875
0,782,19740,0,30,2,319813.29,17,3.5
0,805,30140,6,19,1,163285.95,17,3.5
0,804,49340,12,41,2,172859.6,10,3.125
0,730,15764,0,35,1,328000,7,3.5
0,794,29404,0,22,2,284000,6,4.05
0,744,19740,0,36,2,398850.14,13,4
0,735,16974,0,27,2,197176.72,12,4.75
0,803,13460,0,19,1,51479.98,17,3.25
0,691,-1,30,28,2,278138.19,11,4.375
0,739,36084,0,43,2,363897.79,13,4.375
0,799,12580,0,20,2,328000,1,4.75
0,746,41740,0,37,2,331844.68,13,4.25
0,767,42644,0,38,1,178501.61,8,5.125
0,800,20220,0,24,1,329000,7,3.997
0,778,19740,0,37,1,342802.49,10,4.375
0,747,38060,0,47,1,271411.33,14,4.75
0,769,40900,0,37,2,176553.16,16,3.875
0,709,31084,0,42,2,393490.66,14,4.125
0,776,42644,30,35,2,358981.02,18,4.375
0,717,38060,30,42,1,212790.94,12,4.25
0,807,33460,0,15,2,82674.46,11,4.125
0,770,40140,0,31,2,371165.89,10,4.125
0,786,24340,0,25,2,102000,1,4.5
0,706,11244,0,37,2,481000,6,4.5
0,785,36084,0,41,2,616272.74,11,4.125
0,702,32820,0,45,1,161715.2,14,4.5
0,707,17140,30,42,1,208996.02,13,4.75
0,798,16740,0,30,2,305514.54,13,3.125
0,683,31084,0,43,2,241000,6,3.625
0,820,-1,30,38,1,110000,2,4.125
0,766,41740,0,31,2,395000,4,4.125
0,763,12580,12,46,2,422478.46,12,4.125
0,722,24340,0,39,2,222454.22,14,4
0,776,18140,0,28,2,80555.96,13,4
0,792,39540,0,22,2,278039.58,9,3.8
0,776,-1,25,46,2,238000,3,4.25
0,641,19124,0,45,1,63676.76,17,4.625
0,754,16974,0,31,1,109000,7,4
0,753,33340,0,31,1,226293.31,12,4
0,761,17900,25,33,1,272493.77,15,4.25
0,719,16974,0,45,1,326000,2,4.75
0,749,23420,25,44,1,392124.73,14,4.125
0,713,-1,30,34,1,133000,4,4.25
0,766,41940,0,40,2,614303.88,12,4.375
0,765,15764,0,19,2,399071.86,8,4.25
0,698,26420,0,42,1,127439.52,17,4.625
0,772,41940,25,41,2,608969.84,9,4.625
0,797,19124,30,26,2,295136.91,10,3.875
0,783,12580,0,45,2,197550.7,9,3.99
0,786,27260,0,27,2,317645.26,11,3.7
0,794,11244,25,35,1,446326.45,11,4.625
0,778,45104,0,49,1,179000,3,4
0,714,42644,0,41,2,224634.72,12,4.5
0,802,-1,0,45,1,157652.9,14,4.625
0,779,14454,0,27,1,506000,7,4.25
0,794,41884,0,39,1,574446.09,13,4.25
0,775,41884,0,24,2,534344.84,10,4.375
0,779,40380,30,44,2,297417.98,16,4.125
0,730,31084,0,39,1,448000,6,4.25
0,723,36084,0,39,1,619302.85,8,4.625
0,808,36084,0,38,1,498000,4,4.5
0,795,30620,0,19,2,64970.12,10,3.125
0,746,16700,30,41,2,267499.01,15,4.5
0,762,40140,0,37,2,224000,7,4.125
0,708,14454,0,40,2,396106.11,8,4.625
0,747,19740,0,44,1,377346.94,12,4.5
0,659,-1,0,31,1,105624.65,18,4.875
0,744,29420,25,49,1,342801.45,9,4.5
0,757,31140,0,48,1,312000,7,4.25
0,791,35084,0,33,2,455902.77,13,4.125
0,713,38060,0,43,1,296655.8,9,4.5
0,689,38900,0,35,1,193581.9,16,4.625
0,812,20260,0,36,1,391773.07,9,4.5
0,736,33700,30,31,2,233013.09,15,4.5
0,790,35084,0,44,2,337722.66,12,4.125
0,661,26420,0,35,1,169273.1,17,3.875
0,770,37100,0,49,2,374707.43,16,3.99
0,698,12060,30,34,1,349000,6,4.125
0,751,12060,0,47,1,123605.12,9,4.25
0,802,11244,0,44,2,275867.18,12,4.5
0,786,12060,30,39,1,294680.94,12,3.75
0,799,41700,0,42,2,269751.7,17,4.25
0,792,40140,0,25,2,336421.4,13,4.375
0,793,41420,30,42,2,140859.03,9,4.125
0,755,48620,18,42,2,131291.23,11,4.25
0,787,35614,0,34,1,317175.43,15,3.875
0,804,40220,0,18,1,117692.88,14,4.25
0,696,15764,0,45,1,387000,2,4.5
0,779,36084,0,41,2,380000,2,5.25
0,789,38060,0,37,2,140798.75,16,2.9
0,782,19740,0,39,1,140776.4,13,4
0,771,30700,0,25,2,228468.6,17,4
0,806,31140,0,22,1,152698.89,8,4.125
0,772,-1,0,36,2,131000,7,4.125
0,744,41740,0,45,1,558000,7,4.75
0,745,15764,0,50,1,156668.14,15,4.125
0,787,-1,0,29,2,257210.31,11,4.125
0,763,47894,0,35,2,139139.76,18,4.375
0,680,37100,0,39,1,392388,10,4.413
0,736,26900,0,39,1,131911.31,9,4.25
0,711,41740,0,34,2,486763.9,12,4.25
0,787,38060,0,9,2,138134.64,10,3.75
0,786,35614,0,29,1,465475.91,13,4.75
0,779,39900,0,31,1,128624.77,10,4.125
0,811,16974,0,30,1,154522.44,12,4.25
0,716,33460,25,35,2,75000,7,4.125
0,725,-1,0,41,2,74257.63,17,4.25
0,711,35084,25,40,2,163178.63,14,4.75
0,808,39300,0,48,2,331607.48,13,4.25
0,803,12060,0,43,1,313884.84,14,4
0,747,40900,25,40,2,355868.77,11,4.125
0,677,12060,12,18,1,200571.43,16,4.625
0,792,40900,0,46,2,362000,6,4.125
0,702,39460,30,22,2,89531.93,13,4
0,783,33460,12,43,1,150174.48,16,4.25
0,759,14740,0,18,2,409121.96,15,4.5
0,728,47380,30,31,1,101879.54,13,4.5
0,721,33460,30,43,1,261016.86,14,4.125
0,767,29404,0,14,2,210000,7,4.125
0,787,41884,0,33,1,351938.61,9,4.125
0,772,44140,0,24,2,415000,5,4
0,784,31084,0,28,1,175559.48,15,4.125
0,787,36084,0,25,1,343091.47,15,4.25
0,798,42020,0,44,2,210530.04,15,4.25
0,652,40900,0,29,1,88941.09,10,4.625
0,739,41740,0,43,1,288089.27,12,4.5
0,801,36500,0,45,1,141000,7,3.875
0,745,42644,0,26,2,375000,4,4.5
0,700,29820,0,44,1,164689.25,16,4.75
0,657,33874,0,38,1,327153.84,12,5.375
0,762,38060,0,40,1,203625.05,16,4.5
0,812,19740,0,41,2,359000,7,4.5
0,760,40140,0,39,2,413448.5,8,5
